d.cod_familiar_fam;d.fx_rfpc;nom_pessoa;num_nis_pessoa_atual;dta_nasc_pessoa;cod_parentesco_rf_pessoa;nom_completo_mae_pessoa
10016793;3;FAMILIA 16793;10000016793;01/01/1985;1;MÃE 16793
10016794;1;FAMILIA 16794;10000016794;01/01/1985;1;MÃE 16794
10016795;2;FAMILIA 16795;10000016795;01/01/1985;1;MÃE 16795
10016796;3;FAMILIA 16796;10000016796;01/01/1985;1;MÃE 16796
10016797;1;FAMILIA 16797;10000016797;01/01/1985;1;MÃE 16797
10016798;2;FAMILIA 16798;10000016798;01/01/1985;1;MÃE 16798
10016799;3;FAMILIA 16799;10000016799;01/01/1985;1;MÃE 16799
10016800;1;FAMILIA 16800;10000016800;01/01/1985;1;MÃE 16800
10016801;2;FAMILIA 16801;10000016801;01/01/1985;1;MÃE 16801
10016802;3;FAMILIA 16802;10000016802;01/01/1985;1;MÃE 16802
10016803;1;FAMILIA 16803;10000016803;01/01/1985;1;MÃE 16803
10016804;2;FAMILIA 16804;10000016804;01/01/1985;1;MÃE 16804
10016805;3;FAMILIA 16805;10000016805;01/01/1985;1;MÃE 16805
10016806;1;FAMILIA 16806;10000016806;01/01/1985;1;MÃE 16806
10016807;2;FAMILIA 16807;10000016807;01/01/1985;1;MÃE 16807
10016808;3;FAMILIA 16808;10000016808;01/01/1985;1;MÃE 16808
10016809;1;FAMILIA 16809;10000016809;01/01/1985;1;MÃE 16809
10016810;2;FAMILIA 16810;10000016810;01/01/1985;1;MÃE 16810
10016811;3;FAMILIA 16811;10000016811;01/01/1985;1;MÃE 16811
10016812;1;FAMILIA 16812;10000016812;01/01/1985;1;MÃE 16812
10016813;2;FAMILIA 16813;10000016813;01/01/1985;1;MÃE 16813
10016814;3;FAMILIA 16814;10000016814;01/01/1985;1;MÃE 16814
10016815;1;FAMILIA 16815;10000016815;01/01/1985;1;MÃE 16815
10016816;2;FAMILIA 16816;10000016816;01/01/1985;1;MÃE 16816
10016817;3;FAMILIA 16817;10000016817;01/01/1985;1;MÃE 16817
10016818;1;FAMILIA 16818;10000016818;01/01/1985;1;MÃE 16818
10016819;2;FAMILIA 16819;10000016819;01/01/1985;1;MÃE 16819
10016820;3;FAMILIA 16820;10000016820;01/01/1985;1;MÃE 16820
10016821;1;FAMILIA 16821;10000016821;01/01/1985;1;MÃE 16821
10016822;2;FAMILIA 16822;10000016822;01/01/1985;1;MÃE 16822
10016823;3;FAMILIA 16823;10000016823;01/01/1985;1;MÃE 16823
10016824;1;FAMILIA 16824;10000016824;01/01/1985;1;MÃE 16824
10016825;2;FAMILIA 16825;10000016825;01/01/1985;1;MÃE 16825
10016826;3;FAMILIA 16826;10000016826;01/01/1985;1;MÃE 16826
10016827;1;FAMILIA 16827;10000016827;01/01/1985;1;MÃE 16827
10016828;2;FAMILIA 16828;10000016828;01/01/1985;1;MÃE 16828
10016829;3;FAMILIA 16829;10000016829;01/01/1985;1;MÃE 16829
10016830;1;FAMILIA 16830;10000016830;01/01/1985;1;MÃE 16830
10016831;2;FAMILIA 16831;10000016831;01/01/1985;1;MÃE 16831
10016832;3;FAMILIA 16832;10000016832;01/01/1985;1;MÃE 16832
10016833;1;FAMILIA 16833;10000016833;01/01/1985;1;MÃE 16833
10016834;2;FAMILIA 16834;10000016834;01/01/1985;1;MÃE 16834
10016835;3;FAMILIA 16835;10000016835;01/01/1985;1;MÃE 16835
10016836;1;FAMILIA 16836;10000016836;01/01/1985;1;MÃE 16836
10016837;2;FAMILIA 16837;10000016837;01/01/1985;1;MÃE 16837
10016838;3;FAMILIA 16838;10000016838;01/01/1985;1;MÃE 16838
10016839;1;FAMILIA 16839;10000016839;01/01/1985;1;MÃE 16839
10016840;2;FAMILIA 16840;10000016840;01/01/1985;1;MÃE 16840
10016841;3;FAMILIA 16841;10000016841;01/01/1985;1;MÃE 16841
10016842;1;FAMILIA 16842;10000016842;01/01/1985;1;MÃE 16842
10016843;2;FAMILIA 16843;10000016843;01/01/1985;1;MÃE 16843
10016844;3;FAMILIA 16844;10000016844;01/01/1985;1;MÃE 16844
10016845;1;FAMILIA 16845;10000016845;01/01/1985;1;MÃE 16845
10016846;2;FAMILIA 16846;10000016846;01/01/1985;1;MÃE 16846
10016847;3;FAMILIA 16847;10000016847;01/01/1985;1;MÃE 16847
10016848;1;FAMILIA 16848;10000016848;01/01/1985;1;MÃE 16848
10016849;2;FAMILIA 16849;10000016849;01/01/1985;1;MÃE 16849
10016850;3;FAMILIA 16850;10000016850;01/01/1985;1;MÃE 16850
10016851;1;FAMILIA 16851;10000016851;01/01/1985;1;MÃE 16851
10016852;2;FAMILIA 16852;10000016852;01/01/1985;1;MÃE 16852
10016853;3;FAMILIA 16853;10000016853;01/01/1985;1;MÃE 16853
10016854;1;FAMILIA 16854;10000016854;01/01/1985;1;MÃE 16854
10016855;2;FAMILIA 16855;10000016855;01/01/1985;1;MÃE 16855
10016856;3;FAMILIA 16856;10000016856;01/01/1985;1;MÃE 16856
10016857;1;FAMILIA 16857;10000016857;01/01/1985;1;MÃE 16857
10016858;2;FAMILIA 16858;10000016858;01/01/1985;1;MÃE 16858
10016859;3;FAMILIA 16859;10000016859;01/01/1985;1;MÃE 16859
10016860;1;FAMILIA 16860;10000016860;01/01/1985;1;MÃE 16860
10016861;2;FAMILIA 16861;10000016861;01/01/1985;1;MÃE 16861
10016862;3;FAMILIA 16862;10000016862;01/01/1985;1;MÃE 16862
10016863;1;FAMILIA 16863;10000016863;01/01/1985;1;MÃE 16863
10016864;2;FAMILIA 16864;10000016864;01/01/1985;1;MÃE 16864
10016865;3;FAMILIA 16865;10000016865;01/01/1985;1;MÃE 16865
10016866;1;FAMILIA 16866;10000016866;01/01/1985;1;MÃE 16866
10016867;2;FAMILIA 16867;10000016867;01/01/1985;1;MÃE 16867
10016868;3;FAMILIA 16868;10000016868;01/01/1985;1;MÃE 16868
10016869;1;FAMILIA 16869;10000016869;01/01/1985;1;MÃE 16869
10016870;2;FAMILIA 16870;10000016870;01/01/1985;1;MÃE 16870
10016871;3;FAMILIA 16871;10000016871;01/01/1985;1;MÃE 16871
10016872;1;FAMILIA 16872;10000016872;01/01/1985;1;MÃE 16872
10016873;2;FAMILIA 16873;10000016873;01/01/1985;1;MÃE 16873
10016874;3;FAMILIA 16874;10000016874;01/01/1985;1;MÃE 16874
10016875;1;FAMILIA 16875;10000016875;01/01/1985;1;MÃE 16875
10016876;2;FAMILIA 16876;10000016876;01/01/1985;1;MÃE 16876
10016877;3;FAMILIA 16877;10000016877;01/01/1985;1;MÃE 16877
10016878;1;FAMILIA 16878;10000016878;01/01/1985;1;MÃE 16878
10016879;2;FAMILIA 16879;10000016879;01/01/1985;1;MÃE 16879
10016880;3;FAMILIA 16880;10000016880;01/01/1985;1;MÃE 16880
10016881;1;FAMILIA 16881;10000016881;01/01/1985;1;MÃE 16881
10016882;2;FAMILIA 16882;10000016882;01/01/1985;1;MÃE 16882
10016883;3;FAMILIA 16883;10000016883;01/01/1985;1;MÃE 16883
10016884;1;FAMILIA 16884;10000016884;01/01/1985;1;MÃE 16884
10016885;2;FAMILIA 16885;10000016885;01/01/1985;1;MÃE 16885
10016886;3;FAMILIA 16886;10000016886;01/01/1985;1;MÃE 16886
10016887;1;FAMILIA 16887;10000016887;01/01/1985;1;MÃE 16887
10016888;2;FAMILIA 16888;10000016888;01/01/1985;1;MÃE 16888
10016889;3;FAMILIA 16889;10000016889;01/01/1985;1;MÃE 16889
10016890;1;FAMILIA 16890;10000016890;01/01/1985;1;MÃE 16890
10016891;2;FAMILIA 16891;10000016891;01/01/1985;1;MÃE 16891
10016892;3;FAMILIA 16892;10000016892;01/01/1985;1;MÃE 16892
10016893;1;FAMILIA 16893;10000016893;01/01/1985;1;MÃE 16893
10016894;2;FAMILIA 16894;10000016894;01/01/1985;1;MÃE 16894
10016895;3;FAMILIA 16895;10000016895;01/01/1985;1;MÃE 16895
10016896;1;FAMILIA 16896;10000016896;01/01/1985;1;MÃE 16896
10016897;2;FAMILIA 16897;10000016897;01/01/1985;1;MÃE 16897
10016898;3;FAMILIA 16898;10000016898;01/01/1985;1;MÃE 16898
10016899;1;FAMILIA 16899;10000016899;01/01/1985;1;MÃE 16899
10016900;2;FAMILIA 16900;10000016900;01/01/1985;1;MÃE 16900
10016901;3;FAMILIA 16901;10000016901;01/01/1985;1;MÃE 16901
10016902;1;FAMILIA 16902;10000016902;01/01/1985;1;MÃE 16902
10016903;2;FAMILIA 16903;10000016903;01/01/1985;1;MÃE 16903
10016904;3;FAMILIA 16904;10000016904;01/01/1985;1;MÃE 16904
10016905;1;FAMILIA 16905;10000016905;01/01/1985;1;MÃE 16905
10016906;2;FAMILIA 16906;10000016906;01/01/1985;1;MÃE 16906
10016907;3;FAMILIA 16907;10000016907;01/01/1985;1;MÃE 16907
10016908;1;FAMILIA 16908;10000016908;01/01/1985;1;MÃE 16908
10016909;2;FAMILIA 16909;10000016909;01/01/1985;1;MÃE 16909
10016910;3;FAMILIA 16910;10000016910;01/01/1985;1;MÃE 16910
10016911;1;FAMILIA 16911;10000016911;01/01/1985;1;MÃE 16911
10016912;2;FAMILIA 16912;10000016912;01/01/1985;1;MÃE 16912
10016913;3;FAMILIA 16913;10000016913;01/01/1985;1;MÃE 16913
10016914;1;FAMILIA 16914;10000016914;01/01/1985;1;MÃE 16914
10016915;2;FAMILIA 16915;10000016915;01/01/1985;1;MÃE 16915
10016916;3;FAMILIA 16916;10000016916;01/01/1985;1;MÃE 16916
10016917;1;FAMILIA 16917;10000016917;01/01/1985;1;MÃE 16917
10016918;2;FAMILIA 16918;10000016918;01/01/1985;1;MÃE 16918
10016919;3;FAMILIA 16919;10000016919;01/01/1985;1;MÃE 16919
10016920;1;FAMILIA 16920;10000016920;01/01/1985;1;MÃE 16920
10016921;2;FAMILIA 16921;10000016921;01/01/1985;1;MÃE 16921
10016922;3;FAMILIA 16922;10000016922;01/01/1985;1;MÃE 16922
10016923;1;FAMILIA 16923;10000016923;01/01/1985;1;MÃE 16923
10016924;2;FAMILIA 16924;10000016924;01/01/1985;1;MÃE 16924
10016925;3;FAMILIA 16925;10000016925;01/01/1985;1;MÃE 16925
10016926;1;FAMILIA 16926;10000016926;01/01/1985;1;MÃE 16926
10016927;2;FAMILIA 16927;10000016927;01/01/1985;1;MÃE 16927
10016928;3;FAMILIA 16928;10000016928;01/01/1985;1;MÃE 16928
10016929;1;FAMILIA 16929;10000016929;01/01/1985;1;MÃE 16929
10016930;2;FAMILIA 16930;10000016930;01/01/1985;1;MÃE 16930
10016931;3;FAMILIA 16931;10000016931;01/01/1985;1;MÃE 16931
10016932;1;FAMILIA 16932;10000016932;01/01/1985;1;MÃE 16932
10016933;2;FAMILIA 16933;10000016933;01/01/1985;1;MÃE 16933
10016934;3;FAMILIA 16934;10000016934;01/01/1985;1;MÃE 16934
10016935;1;FAMILIA 16935;10000016935;01/01/1985;1;MÃE 16935
10016936;2;FAMILIA 16936;10000016936;01/01/1985;1;MÃE 16936
10016937;3;FAMILIA 16937;10000016937;01/01/1985;1;MÃE 16937
10016938;1;FAMILIA 16938;10000016938;01/01/1985;1;MÃE 16938
10016939;2;FAMILIA 16939;10000016939;01/01/1985;1;MÃE 16939
10016940;3;FAMILIA 16940;10000016940;01/01/1985;1;MÃE 16940
10016941;1;FAMILIA 16941;10000016941;01/01/1985;1;MÃE 16941
10016942;2;FAMILIA 16942;10000016942;01/01/1985;1;MÃE 16942
10016943;3;FAMILIA 16943;10000016943;01/01/1985;1;MÃE 16943
10016944;1;FAMILIA 16944;10000016944;01/01/1985;1;MÃE 16944
10016945;2;FAMILIA 16945;10000016945;01/01/1985;1;MÃE 16945
10016946;3;FAMILIA 16946;10000016946;01/01/1985;1;MÃE 16946
10016947;1;FAMILIA 16947;10000016947;01/01/1985;1;MÃE 16947
10016948;2;FAMILIA 16948;10000016948;01/01/1985;1;MÃE 16948
10016949;3;FAMILIA 16949;10000016949;01/01/1985;1;MÃE 16949
10016950;1;FAMILIA 16950;10000016950;01/01/1985;1;MÃE 16950
10016951;2;FAMILIA 16951;10000016951;01/01/1985;1;MÃE 16951
10016952;3;FAMILIA 16952;10000016952;01/01/1985;1;MÃE 16952
10016953;1;FAMILIA 16953;10000016953;01/01/1985;1;MÃE 16953
10016954;2;FAMILIA 16954;10000016954;01/01/1985;1;MÃE 16954
10016955;3;FAMILIA 16955;10000016955;01/01/1985;1;MÃE 16955
10016956;1;FAMILIA 16956;10000016956;01/01/1985;1;MÃE 16956
10016957;2;FAMILIA 16957;10000016957;01/01/1985;1;MÃE 16957
10016958;3;FAMILIA 16958;10000016958;01/01/1985;1;MÃE 16958
10016959;1;FAMILIA 16959;10000016959;01/01/1985;1;MÃE 16959
10016960;2;FAMILIA 16960;10000016960;01/01/1985;1;MÃE 16960
10016961;3;FAMILIA 16961;10000016961;01/01/1985;1;MÃE 16961
10016962;1;FAMILIA 16962;10000016962;01/01/1985;1;MÃE 16962
10016963;2;FAMILIA 16963;10000016963;01/01/1985;1;MÃE 16963
10016964;3;FAMILIA 16964;10000016964;01/01/1985;1;MÃE 16964
10016965;1;FAMILIA 16965;10000016965;01/01/1985;1;MÃE 16965
10016966;2;FAMILIA 16966;10000016966;01/01/1985;1;MÃE 16966
10016967;3;FAMILIA 16967;10000016967;01/01/1985;1;MÃE 16967
10016968;1;FAMILIA 16968;10000016968;01/01/1985;1;MÃE 16968
10016969;2;FAMILIA 16969;10000016969;01/01/1985;1;MÃE 16969
10016970;3;FAMILIA 16970;10000016970;01/01/1985;1;MÃE 16970
10016971;1;FAMILIA 16971;10000016971;01/01/1985;1;MÃE 16971
10016972;2;FAMILIA 16972;10000016972;01/01/1985;1;MÃE 16972
10016973;3;FAMILIA 16973;10000016973;01/01/1985;1;MÃE 16973
10016974;1;FAMILIA 16974;10000016974;01/01/1985;1;MÃE 16974
10016975;2;FAMILIA 16975;10000016975;01/01/1985;1;MÃE 16975
10016976;3;FAMILIA 16976;10000016976;01/01/1985;1;MÃE 16976
10016977;1;FAMILIA 16977;10000016977;01/01/1985;1;MÃE 16977
10016978;2;FAMILIA 16978;10000016978;01/01/1985;1;MÃE 16978
10016979;3;FAMILIA 16979;10000016979;01/01/1985;1;MÃE 16979
10016980;1;FAMILIA 16980;10000016980;01/01/1985;1;MÃE 16980
10016981;2;FAMILIA 16981;10000016981;01/01/1985;1;MÃE 16981
10016982;3;FAMILIA 16982;10000016982;01/01/1985;1;MÃE 16982
10016983;1;FAMILIA 16983;10000016983;01/01/1985;1;MÃE 16983
10016984;2;FAMILIA 16984;10000016984;01/01/1985;1;MÃE 16984
10016985;3;FAMILIA 16985;10000016985;01/01/1985;1;MÃE 16985
10016986;1;FAMILIA 16986;10000016986;01/01/1985;1;MÃE 16986
10016987;2;FAMILIA 16987;10000016987;01/01/1985;1;MÃE 16987
10016988;3;FAMILIA 16988;10000016988;01/01/1985;1;MÃE 16988
10016989;1;FAMILIA 16989;10000016989;01/01/1985;1;MÃE 16989
10016990;2;FAMILIA 16990;10000016990;01/01/1985;1;MÃE 16990
10016991;3;FAMILIA 16991;10000016991;01/01/1985;1;MÃE 16991
10016992;1;FAMILIA 16992;10000016992;01/01/1985;1;MÃE 16992
10016993;2;FAMILIA 16993;10000016993;01/01/1985;1;MÃE 16993
10016994;3;FAMILIA 16994;10000016994;01/01/1985;1;MÃE 16994
10016995;1;FAMILIA 16995;10000016995;01/01/1985;1;MÃE 16995
10016996;2;FAMILIA 16996;10000016996;01/01/1985;1;MÃE 16996
10016997;3;FAMILIA 16997;10000016997;01/01/1985;1;MÃE 16997
10016998;1;FAMILIA 16998;10000016998;01/01/1985;1;MÃE 16998
10016999;2;FAMILIA 16999;10000016999;01/01/1985;1;MÃE 16999
10017000;3;FAMILIA 17000;10000017000;01/01/1985;1;MÃE 17000
10017001;1;FAMILIA 17001;10000017001;01/01/1985;1;MÃE 17001
10017002;2;FAMILIA 17002;10000017002;01/01/1985;1;MÃE 17002
10017003;3;FAMILIA 17003;10000017003;01/01/1985;1;MÃE 17003
10017004;1;FAMILIA 17004;10000017004;01/01/1985;1;MÃE 17004
10017005;2;FAMILIA 17005;10000017005;01/01/1985;1;MÃE 17005
10017006;3;FAMILIA 17006;10000017006;01/01/1985;1;MÃE 17006
10017007;1;FAMILIA 17007;10000017007;01/01/1985;1;MÃE 17007
10017008;2;FAMILIA 17008;10000017008;01/01/1985;1;MÃE 17008
10017009;3;FAMILIA 17009;10000017009;01/01/1985;1;MÃE 17009
10017010;1;FAMILIA 17010;10000017010;01/01/1985;1;MÃE 17010
10017011;2;FAMILIA 17011;10000017011;01/01/1985;1;MÃE 17011
10017012;3;FAMILIA 17012;10000017012;01/01/1985;1;MÃE 17012
10017013;1;FAMILIA 17013;10000017013;01/01/1985;1;MÃE 17013
10017014;2;FAMILIA 17014;10000017014;01/01/1985;1;MÃE 17014
10017015;3;FAMILIA 17015;10000017015;01/01/1985;1;MÃE 17015
10017016;1;FAMILIA 17016;10000017016;01/01/1985;1;MÃE 17016
10017017;2;FAMILIA 17017;10000017017;01/01/1985;1;MÃE 17017
10017018;3;FAMILIA 17018;10000017018;01/01/1985;1;MÃE 17018
10017019;1;FAMILIA 17019;10000017019;01/01/1985;1;MÃE 17019
10017020;2;FAMILIA 17020;10000017020;01/01/1985;1;MÃE 17020
10017021;3;FAMILIA 17021;10000017021;01/01/1985;1;MÃE 17021
10017022;1;FAMILIA 17022;10000017022;01/01/1985;1;MÃE 17022
10017023;2;FAMILIA 17023;10000017023;01/01/1985;1;MÃE 17023
10017024;3;FAMILIA 17024;10000017024;01/01/1985;1;MÃE 17024
10017025;1;FAMILIA 17025;10000017025;01/01/1985;1;MÃE 17025
10017026;2;FAMILIA 17026;10000017026;01/01/1985;1;MÃE 17026
10017027;3;FAMILIA 17027;10000017027;01/01/1985;1;MÃE 17027
10017028;1;FAMILIA 17028;10000017028;01/01/1985;1;MÃE 17028
10017029;2;FAMILIA 17029;10000017029;01/01/1985;1;MÃE 17029
10017030;3;FAMILIA 17030;10000017030;01/01/1985;1;MÃE 17030
10017031;1;FAMILIA 17031;10000017031;01/01/1985;1;MÃE 17031
10017032;2;FAMILIA 17032;10000017032;01/01/1985;1;MÃE 17032
10017033;3;FAMILIA 17033;10000017033;01/01/1985;1;MÃE 17033
10017034;1;FAMILIA 17034;10000017034;01/01/1985;1;MÃE 17034
10017035;2;FAMILIA 17035;10000017035;01/01/1985;1;MÃE 17035
10017036;3;FAMILIA 17036;10000017036;01/01/1985;1;MÃE 17036
10017037;1;FAMILIA 17037;10000017037;01/01/1985;1;MÃE 17037
10017038;2;FAMILIA 17038;10000017038;01/01/1985;1;MÃE 17038
10017039;3;FAMILIA 17039;10000017039;01/01/1985;1;MÃE 17039
10017040;1;FAMILIA 17040;10000017040;01/01/1985;1;MÃE 17040
10017041;2;FAMILIA 17041;10000017041;01/01/1985;1;MÃE 17041
10017042;3;FAMILIA 17042;10000017042;01/01/1985;1;MÃE 17042
10017043;1;FAMILIA 17043;10000017043;01/01/1985;1;MÃE 17043
10017044;2;FAMILIA 17044;10000017044;01/01/1985;1;MÃE 17044
10017045;3;FAMILIA 17045;10000017045;01/01/1985;1;MÃE 17045
10017046;1;FAMILIA 17046;10000017046;01/01/1985;1;MÃE 17046
10017047;2;FAMILIA 17047;10000017047;01/01/1985;1;MÃE 17047
10017048;3;FAMILIA 17048;10000017048;01/01/1985;1;MÃE 17048
10017049;1;FAMILIA 17049;10000017049;01/01/1985;1;MÃE 17049
10017050;2;FAMILIA 17050;10000017050;01/01/1985;1;MÃE 17050
10017051;3;FAMILIA 17051;10000017051;01/01/1985;1;MÃE 17051
10017052;1;FAMILIA 17052;10000017052;01/01/1985;1;MÃE 17052
10017053;2;FAMILIA 17053;10000017053;01/01/1985;1;MÃE 17053
10017054;3;FAMILIA 17054;10000017054;01/01/1985;1;MÃE 17054
10017055;1;FAMILIA 17055;10000017055;01/01/1985;1;MÃE 17055
10017056;2;FAMILIA 17056;10000017056;01/01/1985;1;MÃE 17056
10017057;3;FAMILIA 17057;10000017057;01/01/1985;1;MÃE 17057
10017058;1;FAMILIA 17058;10000017058;01/01/1985;1;MÃE 17058
10017059;2;FAMILIA 17059;10000017059;01/01/1985;1;MÃE 17059
10017060;3;FAMILIA 17060;10000017060;01/01/1985;1;MÃE 17060
10017061;1;FAMILIA 17061;10000017061;01/01/1985;1;MÃE 17061
10017062;2;FAMILIA 17062;10000017062;01/01/1985;1;MÃE 17062
10017063;3;FAMILIA 17063;10000017063;01/01/1985;1;MÃE 17063
10017064;1;FAMILIA 17064;10000017064;01/01/1985;1;MÃE 17064
10017065;2;FAMILIA 17065;10000017065;01/01/1985;1;MÃE 17065
10017066;3;FAMILIA 17066;10000017066;01/01/1985;1;MÃE 17066
10017067;1;FAMILIA 17067;10000017067;01/01/1985;1;MÃE 17067
10017068;2;FAMILIA 17068;10000017068;01/01/1985;1;MÃE 17068
10017069;3;FAMILIA 17069;10000017069;01/01/1985;1;MÃE 17069
10017070;1;FAMILIA 17070;10000017070;01/01/1985;1;MÃE 17070
10017071;2;FAMILIA 17071;10000017071;01/01/1985;1;MÃE 17071
10017072;3;FAMILIA 17072;10000017072;01/01/1985;1;MÃE 17072
10017073;1;FAMILIA 17073;10000017073;01/01/1985;1;MÃE 17073
10017074;2;FAMILIA 17074;10000017074;01/01/1985;1;MÃE 17074
10017075;3;FAMILIA 17075;10000017075;01/01/1985;1;MÃE 17075
10017076;1;FAMILIA 17076;10000017076;01/01/1985;1;MÃE 17076
10017077;2;FAMILIA 17077;10000017077;01/01/1985;1;MÃE 17077
10017078;3;FAMILIA 17078;10000017078;01/01/1985;1;MÃE 17078
10017079;1;FAMILIA 17079;10000017079;01/01/1985;1;MÃE 17079
10017080;2;FAMILIA 17080;10000017080;01/01/1985;1;MÃE 17080
10017081;3;FAMILIA 17081;10000017081;01/01/1985;1;MÃE 17081
10017082;1;FAMILIA 17082;10000017082;01/01/1985;1;MÃE 17082
10017083;2;FAMILIA 17083;10000017083;01/01/1985;1;MÃE 17083
10017084;3;FAMILIA 17084;10000017084;01/01/1985;1;MÃE 17084
10017085;1;FAMILIA 17085;10000017085;01/01/1985;1;MÃE 17085
10017086;2;FAMILIA 17086;10000017086;01/01/1985;1;MÃE 17086
10017087;3;FAMILIA 17087;10000017087;01/01/1985;1;MÃE 17087
10017088;1;FAMILIA 17088;10000017088;01/01/1985;1;MÃE 17088
10017089;2;FAMILIA 17089;10000017089;01/01/1985;1;MÃE 17089
10017090;3;FAMILIA 17090;10000017090;01/01/1985;1;MÃE 17090
10017091;1;FAMILIA 17091;10000017091;01/01/1985;1;MÃE 17091
10017092;2;FAMILIA 17092;10000017092;01/01/1985;1;MÃE 17092
10017093;3;FAMILIA 17093;10000017093;01/01/1985;1;MÃE 17093
10017094;1;FAMILIA 17094;10000017094;01/01/1985;1;MÃE 17094
10017095;2;FAMILIA 17095;10000017095;01/01/1985;1;MÃE 17095
10017096;3;FAMILIA 17096;10000017096;01/01/1985;1;MÃE 17096
10017097;1;FAMILIA 17097;10000017097;01/01/1985;1;MÃE 17097
10017098;2;FAMILIA 17098;10000017098;01/01/1985;1;MÃE 17098
10017099;3;FAMILIA 17099;10000017099;01/01/1985;1;MÃE 17099
10017100;1;FAMILIA 17100;10000017100;01/01/1985;1;MÃE 17100
10017101;2;FAMILIA 17101;10000017101;01/01/1985;1;MÃE 17101
10017102;3;FAMILIA 17102;10000017102;01/01/1985;1;MÃE 17102
10017103;1;FAMILIA 17103;10000017103;01/01/1985;1;MÃE 17103
10017104;2;FAMILIA 17104;10000017104;01/01/1985;1;MÃE 17104
10017105;3;FAMILIA 17105;10000017105;01/01/1985;1;MÃE 17105
10017106;1;FAMILIA 17106;10000017106;01/01/1985;1;MÃE 17106
10017107;2;FAMILIA 17107;10000017107;01/01/1985;1;MÃE 17107
10017108;3;FAMILIA 17108;10000017108;01/01/1985;1;MÃE 17108
10017109;1;FAMILIA 17109;10000017109;01/01/1985;1;MÃE 17109
10017110;2;FAMILIA 17110;10000017110;01/01/1985;1;MÃE 17110
10017111;3;FAMILIA 17111;10000017111;01/01/1985;1;MÃE 17111
10017112;1;FAMILIA 17112;10000017112;01/01/1985;1;MÃE 17112
10017113;2;FAMILIA 17113;10000017113;01/01/1985;1;MÃE 17113
10017114;3;FAMILIA 17114;10000017114;01/01/1985;1;MÃE 17114
10017115;1;FAMILIA 17115;10000017115;01/01/1985;1;MÃE 17115
10017116;2;FAMILIA 17116;10000017116;01/01/1985;1;MÃE 17116
10017117;3;FAMILIA 17117;10000017117;01/01/1985;1;MÃE 17117
10017118;1;FAMILIA 17118;10000017118;01/01/1985;1;MÃE 17118
10017119;2;FAMILIA 17119;10000017119;01/01/1985;1;MÃE 17119
10017120;3;FAMILIA 17120;10000017120;01/01/1985;1;MÃE 17120
10017121;1;FAMILIA 17121;10000017121;01/01/1985;1;MÃE 17121
10017122;2;FAMILIA 17122;10000017122;01/01/1985;1;MÃE 17122
10017123;3;FAMILIA 17123;10000017123;01/01/1985;1;MÃE 17123
10017124;1;FAMILIA 17124;10000017124;01/01/1985;1;MÃE 17124
10017125;2;FAMILIA 17125;10000017125;01/01/1985;1;MÃE 17125
10017126;3;FAMILIA 17126;10000017126;01/01/1985;1;MÃE 17126
10017127;1;FAMILIA 17127;10000017127;01/01/1985;1;MÃE 17127
10017128;2;FAMILIA 17128;10000017128;01/01/1985;1;MÃE 17128
10017129;3;FAMILIA 17129;10000017129;01/01/1985;1;MÃE 17129
10017130;1;FAMILIA 17130;10000017130;01/01/1985;1;MÃE 17130
10017131;2;FAMILIA 17131;10000017131;01/01/1985;1;MÃE 17131
10017132;3;FAMILIA 17132;10000017132;01/01/1985;1;MÃE 17132
10017133;1;FAMILIA 17133;10000017133;01/01/1985;1;MÃE 17133
10017134;2;FAMILIA 17134;10000017134;01/01/1985;1;MÃE 17134
10017135;3;FAMILIA 17135;10000017135;01/01/1985;1;MÃE 17135
10017136;1;FAMILIA 17136;10000017136;01/01/1985;1;MÃE 17136
10017137;2;FAMILIA 17137;10000017137;01/01/1985;1;MÃE 17137
10017138;3;FAMILIA 17138;10000017138;01/01/1985;1;MÃE 17138
10017139;1;FAMILIA 17139;10000017139;01/01/1985;1;MÃE 17139
10017140;2;FAMILIA 17140;10000017140;01/01/1985;1;MÃE 17140
10017141;3;FAMILIA 17141;10000017141;01/01/1985;1;MÃE 17141
10017142;1;FAMILIA 17142;10000017142;01/01/1985;1;MÃE 17142
10017143;2;FAMILIA 17143;10000017143;01/01/1985;1;MÃE 17143
10017144;3;FAMILIA 17144;10000017144;01/01/1985;1;MÃE 17144
10017145;1;FAMILIA 17145;10000017145;01/01/1985;1;MÃE 17145
10017146;2;FAMILIA 17146;10000017146;01/01/1985;1;MÃE 17146
10017147;3;FAMILIA 17147;10000017147;01/01/1985;1;MÃE 17147
10017148;1;FAMILIA 17148;10000017148;01/01/1985;1;MÃE 17148
10017149;2;FAMILIA 17149;10000017149;01/01/1985;1;MÃE 17149
10017150;3;FAMILIA 17150;10000017150;01/01/1985;1;MÃE 17150
10017151;1;FAMILIA 17151;10000017151;01/01/1985;1;MÃE 17151
10017152;2;FAMILIA 17152;10000017152;01/01/1985;1;MÃE 17152
